user_id,image_id,class
59,12801,82
94,12804,32
40,12805,52
74,12808,79
4,12812,15
40,12814,5
27,12827,90
20,12845,48
86,12858,36
87,12876,15
28,12884,45
78,1290,8
4,12903,20
25,12904,84
23,12916,11
88,12932,53
19,12945,89
4,12958,29
35,12969,36
89,12970,57
26,12995,67
33,12997,5
77,1300,16
19,13048,38
97,13049,95
0,13054,85
81,13057,52
99,13061,27
84,13085,83
44,13088,43
48,13098,55
1,13102,72
41,13106,33
56,13111,93
46,13128,94
18,1313,65
20,13159,89
99,13161,79
20,13172,18
37,13185,13
23,13214,13
37,13219,39
0,1322,80
9,13229,85
44,1323,29
13,13244,24
79,13247,84
47,1327,91
66,13272,34
10,1330,50
61,13302,3
95,1331,70
18,13318,82
74,13322,48
61,13325,32
93,13329,13
71,13332,28
8,13334,70
89,13339,66
78,13343,10
37,13351,75
11,13364,81
1,13401,91
89,13405,87
28,13407,35
27,13409,0
20,13411,79
21,13419,54
6,13426,99
59,13428,54
32,13432,57
82,13435,38
36,13445,28
23,13454,4
16,13458,82
35,13460,51
52,13471,89
7,13474,28
13,13488,10
85,1349,85
66,13492,51
31,1350,3
83,13518,23
15,13521,15
32,13544,61
62,13548,89
39,13556,74
72,13567,60
12,13569,91
26,13577,35
5,13578,80
71,13599,38
22,13605,17
47,13606,18
63,13607,36
1,13629,92
53,1364,58
91,13652,66
49,13667,23
22,13675,35
63,13678,45
14,13682,32
96,13683,92
56,1369,34
64,13705,84
84,13711,96
93,13717,57
39,13722,76
32,13740,48
12,13777,9
25,13792,16
77,13798,95
38,13801,95
94,13809,8
23,13821,38
23,13830,59
13,13834,90
99,13839,27
13,13844,61
20,13852,0
52,13863,75
94,13867,76
8,1387,94
39,13870,53
95,13887,17
26,13912,21
69,13917,30
67,13925,78
95,13937,53
83,13967,35
5,13974,72
82,1398,85
91,13988,16
58,14002,63
84,14005,83
6,14010,72
40,14012,80
46,14016,95
37,14022,96
19,14029,20
30,14032,51
69,14043,47
32,14056,98
62,14062,74
61,14067,8
50,14110,47
45,14111,41
8,14126,70
47,14127,63
1,14128,18
17,1414,16
61,14142,44
58,14147,28
40,14150,1
74,14155,98
35,14161,6
72,14179,10
43,14198,34
73,14199,3
7,14211,31
72,14213,21
74,14215,56
0,14221,97
52,14229,88
51,14251,95
31,14292,93
63,14296,47
16,143,63
79,14305,4
44,14317,70
12,14321,90
50,14347,52
96,14350,60
49,14357,66
91,14367,88
44,14377,81
19,14382,98
7,14390,79
12,14397,11
56,14404,21
59,14405,32
69,1443,45
16,14438,39
61,14446,76
15,14453,66
38,14457,36
34,1446,39
37,14462,87
51,14467,79
26,14493,80
34,14495,80
57,14512,18
15,14516,30
0,14517,91
74,1452,17
63,14522,42
92,14526,77
72,14557,82
58,1456,44
9,14566,31
2,14572,43
15,14577,64
12,1458,24
55,14589,6
21,146,99
63,1460,28
32,1461,37
17,14617,5
1,14622,51
33,14634,85
27,14641,85
95,14649,23
99,14654,69
38,1466,94
67,14664,85
81,14677,32
67,14684,12
56,14694,18
44,14723,83
51,14728,55
28,14730,14
11,14738,87
7,1474,6
88,14744,29
21,14754,53
97,1476,90
31,14767,95
60,14769,17
23,14780,42
66,14793,68
63,14800,28
43,14801,58
14,14809,81
57,14811,18
68,14824,34
92,1483,94
37,14830,10
79,14832,82
12,14834,1
8,14841,56
74,14851,33
33,14856,13
2,14862,22
25,14866,90
8,14872,43
62,14875,91
4,14878,12
42,14886,78
58,14888,57
75,14892,69
63,14899,92
35,14909,62
34,14933,12
68,14953,83
30,14959,32
48,14979,54
28,14982,41
77,14993,35
4,15,39
75,15008,80
49,1502,90
46,1503,84
6,15040,33
2,15043,50
50,15063,4
15,15071,21
24,15077,86
62,1509,84
11,15110,87
28,15111,67
18,15129,91
45,15134,2
11,15143,20
33,15145,57
30,15156,39
31,15165,34
24,15169,83
82,15176,99
35,15183,60
30,15190,25
16,15195,55
15,15205,66
47,1521,25
79,15214,43
73,15224,70
81,15225,55
24,1524,24
69,15246,73
68,15249,66
92,15255,42
95,15269,6
67,15279,19
94,15290,14
91,15296,65
86,15309,72
1,15310,34
29,15331,71
36,15334,1
95,15344,94
36,15352,48
16,15354,5
95,1536,91
10,1540,25
20,15402,80
90,15415,90
26,15418,59
98,15419,44
75,15426,53
90,15431,58
89,15442,4
15,15454,35
81,15463,17
97,1547,92
18,15479,86
39,1548,33
41,15485,45
36,15487,89
66,15534,95
57,15537,38
13,15548,86
79,15557,36
75,15560,37
56,1557,86
34,1558,21
28,15586,54
4,15593,11
1,15600,8
42,15601,55
61,15607,5
72,15620,2
91,15625,3
22,15635,1
16,15640,58
11,15653,70
52,15654,20
21,15655,97
72,15661,69
77,15670,2
49,15688,86
69,15694,92
42,1571,59
10,15710,92
85,15711,30
52,15721,86
39,15728,28
46,15754,25
36,15755,9
76,15765,29
65,1577,54
82,15777,0
56,15790,45
86,15809,58
93,15813,53
41,15818,66
87,15843,0
70,15848,53
30,15849,96
20,15855,19
6,1587,10
2,15872,52
98,15894,53
25,15901,89
77,15907,36
72,1591,49
55,15912,45
32,15926,99
36,15940,1
9,15942,85
27,15961,40
74,15996,52
74,1600,6
23,16006,20
3,16014,21
63,16030,69
72,16032,25
40,16035,7
22,16049,62
64,16056,84
18,1607,90
77,16070,84
50,16071,10
73,16087,33
36,16089,57
33,16093,48
52,16102,44
35,16108,51
63,16118,89
98,16142,87
42,16150,48
21,16156,85
96,16162,19
32,16165,96
12,16171,76
49,16176,83
54,16189,59
19,16194,79
26,16217,47
76,16219,57
76,16224,91
25,16228,82
78,16237,65
41,16238,56
9,16263,16
93,16264,78
55,16278,60
73,16286,47
74,16314,91
48,16331,55
67,16337,95
17,16359,93
75,16368,29
5,16389,90
19,16406,13
64,16412,92
15,16424,93
95,16439,89
41,16444,84
19,16445,43
28,16447,11
9,16449,39
67,16468,14
85,16480,5
63,16490,3
91,16509,99
2,16526,54
68,16527,18
87,16536,18
19,1655,50
21,16575,73
90,16578,61
66,16595,35
99,16614,28
2,16624,26
40,16643,82
84,16665,1
94,16684,60
26,16701,48
10,16709,59
54,16734,3
78,16736,88
10,16737,6
46,16738,59
95,16751,44
59,16761,73
28,16767,84
93,16769,95
14,1677,69
39,16770,50
62,16774,20
34,16775,20
45,1678,72
81,16784,82
44,16786,51
1,1679,55
43,16794,60
55,16801,78
70,16802,97
0,16815,86
97,16818,93
28,16841,82
77,16842,73
30,16846,92
1,16848,58
17,16852,69
48,16865,15
47,16866,38
18,16883,37
81,16898,12
85,1690,69
58,16903,55
83,16910,31
18,16912,92
78,1692,77
83,16921,41
48,16924,56
30,16925,77
94,16933,53
44,16944,34
56,16958,69
89,16959,45
78,16967,5
96,16971,50
11,16974,4
54,16978,94
78,16992,40
18,16994,17
60,17,97
49,17006,74
49,17007,65
64,17008,89
36,17011,23
26,17033,77
53,17036,0
52,17038,21
48,17054,60
23,17066,89
13,17107,55
40,17108,16
47,17115,44
11,1712,1
48,1713,88
82,17134,18
51,17137,24
2,17142,31
71,17145,64
65,17146,18
70,17162,89
78,17180,99
51,17192,71
22,17194,36
53,17204,93
68,17221,61
18,17223,13
68,17235,66
99,17244,82
85,17257,8
99,17260,57
67,17265,85
39,17305,67
75,17308,58
31,17323,10
38,17345,51
38,17357,58
85,17358,41
83,17363,90
62,1737,47
48,17398,96
50,174,62
48,17405,53
14,1741,33
30,17445,88
37,17452,44
61,17456,2
61,17465,75
80,17479,94
22,17480,65
25,17484,24
69,17490,89
71,17491,61
14,17498,93
80,17501,54
55,17506,30
94,17512,92
79,17517,8
96,17529,57
66,17532,61
79,17547,93
11,17552,96
29,1756,92
46,17561,18
23,17569,79
47,17578,89
81,1758,14
39,17586,44
87,17588,98
74,17594,94
29,1760,16
20,17604,60
82,17615,61
10,17619,53
92,17620,47
71,17624,24
73,1763,26
57,17632,34
87,17635,11
13,17639,70
76,1764,33
69,17645,96
2,17646,22
32,17679,62
90,17686,26
58,17719,93
56,17721,24
25,17722,11
43,17723,28
44,17726,26
57,17744,11
1,17745,29
87,1775,84
43,17752,12
80,17763,71
52,17780,75
71,17782,13
62,17784,6
97,17790,49
56,17793,60
85,17799,56
65,17801,87
5,17802,4
58,17807,21
99,1782,27
79,17837,29
82,17843,53
9,17844,72
62,17857,50
22,17859,68
80,1786,47
59,17861,57
90,17865,63
59,17867,9
45,1788,23
46,17884,32
89,17889,11
1,1789,88
91,17895,3
42,17899,16
43,1791,89
0,17913,81
38,17918,30
6,17925,50
3,17929,36
13,17934,45
65,17936,20
19,17937,25
31,17951,72
0,17955,92
8,17973,57
37,18003,72
42,18015,67
49,18019,19
67,18034,39
62,18042,16
29,18049,69
38,18051,63
6,18053,95
73,18055,23
56,18091,78
36,18099,96
83,18103,30
36,18118,42
46,18139,9
25,18141,47
61,18150,94
78,18166,25
52,18177,62
88,1818,8
7,18184,9
58,182,31
6,1822,56
65,18221,36
6,18232,8
0,18239,98
99,18242,60
9,1827,20
77,18293,28
94,18294,26
64,18296,66
37,1830,37
42,18305,87
53,18309,95
49,18319,31
90,18326,29
68,18330,81
48,18333,37
13,18335,47
13,18349,20
81,18351,26
26,18352,93
10,1837,2
19,18373,55
78,1838,95
40,184,79
50,18402,50
94,18414,85
10,18420,71
93,18447,30
2,18461,78
12,18465,9
44,18466,41
53,18471,23
35,18482,38
62,18488,67
68,18494,90
6,1850,19
84,18501,23
71,18503,18
71,18524,58
66,18529,96
55,18531,26
53,1854,82
53,18542,23
34,18546,55
54,18558,85
6,18580,65
98,18586,23
25,18587,46
38,18590,43
60,18591,74
42,18593,98
96,18603,6
88,18615,45
39,18621,86
99,18630,49
57,18683,18
54,18717,61
11,1872,99
56,18724,64
5,18727,34
62,18751,71
67,18753,64
64,18762,11
65,18767,36
22,1877,12
70,18772,29
79,18776,90
43,18781,41
52,18785,39
40,18786,85
98,188,98
76,18802,71
23,18805,65
74,18806,27
19,18820,28
3,18829,11
84,18832,73
18,18854,26
6,18856,14
76,18859,51
91,18862,1
73,18884,29
91,18885,53
42,18887,6
62,1890,92
13,18901,67
80,18907,85
67,18909,52
9,18942,76
12,18961,88
45,18979,6
41,18983,92
79,18990,98
50,19008,19
29,19016,33
90,19049,50
25,19051,0
89,19053,86
50,19058,37
38,19063,85
97,19074,2
25,19077,18
33,19092,59
22,19093,12
34,19097,16
28,19101,98
50,19102,98
67,19106,26
74,19114,1
65,19117,92
54,19128,85
46,19129,56
94,19134,57
6,19137,33
83,19141,16
67,19152,8
80,19163,32
28,19182,69
65,19200,24
70,19215,3
47,19224,26
93,19227,15
22,19230,31
6,19242,75
74,19243,53
61,19268,39
76,19277,20
61,19290,53
68,19296,38
90,19302,41
1,19305,20
20,19322,1
49,1933,58
6,19346,80
49,19349,87
75,19351,48
5,19362,9
98,19364,41
75,19379,63
79,1939,59
75,19394,49
68,19404,20
90,19410,35
42,19415,96
94,19424,62
88,19425,97
45,19428,70
0,19453,38
24,19469,3
86,19472,77
26,19477,10
66,1948,62
55,19504,24
76,19527,27
88,19544,95
73,19557,91
30,19563,80
65,19585,15
90,19592,55
11,19598,41
4,1961,3
56,19629,50
36,19638,73
99,19652,46
88,19655,33
61,19658,76
67,19673,67
91,19675,8
65,19676,49
29,19681,56
18,19693,74
24,19696,42
47,19701,48
81,19720,32
88,19726,87
13,1974,5
87,19740,99
37,19754,53
41,19761,1
81,19762,13
1,1977,79
96,19777,57
87,19792,83
88,1980,47
10,19816,95
83,19817,82
35,19820,95
61,19823,24
47,19830,82
41,19848,23
78,19857,28
13,1986,11
23,19869,3
6,19876,51
96,19892,68
75,19897,6
0,19902,60
22,19904,63
61,1991,13
39,19918,77
43,19919,21
23,19927,47
73,19941,8
3,19945,15
82,19964,6
6,19969,89
19,19989,70
32,19990,32
24,19993,81
12,20004,54
14,20013,55
16,20014,68
0,20019,16
39,20027,74
41,2003,18
2,20061,25
8,2009,2
79,20090,1
34,20093,44
91,20109,67
88,20124,32
85,20133,6
86,20142,69
86,20143,18
73,20153,54
30,20182,71
47,20188,33
5,20189,3
51,20192,12
11,20205,51
51,20207,59
12,20219,64
12,20222,88
62,20231,60
37,20251,55
70,2029,55
74,20291,69
23,20299,51
8,20302,69
82,20307,5
36,20331,71
51,2035,37
27,20371,75
13,20374,10
26,20381,30
24,20383,71
37,20391,28
16,20394,30
58,20408,45
83,20409,94
81,20414,67
63,20417,63
3,20418,14
64,20436,92
61,20446,4
71,20457,54
24,20510,27
49,20515,93
37,20535,33
43,20545,30
8,20550,99
31,20560,28
33,20562,26
9,20569,7
50,20585,27
99,20592,97
47,20605,12
96,20610,79
14,20631,20
0,20640,76
73,20680,9
51,20682,24
87,20685,98
84,20709,2
70,20719,69
61,20722,7
98,20725,30
67,20726,9
0,20747,66
56,20755,28
78,20766,34
46,20772,63
67,20778,86
47,20787,83
31,20788,62
21,20804,4
12,2081,79
1,20813,72
97,20828,86
88,20832,54
76,20836,41
25,20848,51
3,20849,71
24,20860,42
86,20867,64
68,20881,98
67,20893,77
56,20897,39
46,20904,34
8,20910,26
54,20932,63
42,20946,61
59,20948,18
71,20999,97
56,21,59
84,21001,49
12,21007,50
90,21024,98
50,21026,42
74,21030,44
63,21038,89
35,21050,15
3,21052,87
58,21055,15
37,21068,62
89,21074,62
53,21093,88
22,21096,47
16,21097,70
96,21102,34
98,21103,4
79,21114,90
6,21116,19
4,21120,62
67,21123,25
16,21125,94
72,21130,26
66,21137,11
93,21139,73
67,21153,29
77,21155,1
35,21163,75
70,21167,10
21,21176,3
32,21183,91
98,2119,23
31,21210,0
14,21218,28
69,21247,85
45,21249,32
57,21257,37
8,21261,61
52,21262,42
27,21270,41
0,21282,17
82,21288,29
63,21292,75
3,21335,18
75,21340,91
28,21351,58
77,2136,93
33,21366,65
18,21369,35
59,21405,25
5,21409,39
85,2142,93
65,21426,20
79,21435,37
78,21441,57
17,21457,43
69,21458,72
75,21464,12
65,21471,93
36,21478,26
25,21480,27
99,21500,83
18,21509,89
0,21515,65
84,21531,51
71,21540,5
10,21544,92
40,21556,10
52,21557,22
10,21564,5
51,21565,79
49,21569,40
84,21574,32
61,21578,22
22,21588,16
79,21623,83
41,21631,69
41,21634,90
78,21639,65
74,21640,92
89,21644,41
32,21669,25
33,21678,45
12,217,37
81,2170,27
27,21704,99
82,2171,86
3,21722,54
14,21729,68
46,2173,71
34,21731,68
43,21734,87
23,21740,80
35,21749,22
77,21751,97
82,21752,0
63,21757,27
71,2176,38
74,21768,85
80,21778,19
76,21784,31
37,21791,3
18,21794,95
46,21805,28
68,21807,41
61,21815,19
78,21829,81
71,21849,24
47,21854,32
42,21857,43
83,21858,34
15,21859,32
74,21876,77
6,2189,12
97,21895,33
33,21896,38
54,21897,84
49,21902,65
95,21909,43
1,21914,46
57,21917,67
75,21918,64
1,21924,97
42,21949,49
46,21976,49
54,22027,86
78,22031,30
14,22037,53
62,22043,1
84,22052,78
68,22053,42
43,22059,82
68,22069,10
95,2208,19
57,22080,28
27,22083,78
89,22119,5
10,22127,58
48,22133,89
87,22147,3
60,22150,7
96,22153,19
93,22156,22
14,2216,62
93,22165,0
82,2217,1
55,22171,2
9,22182,19
55,22208,66
92,22209,44
6,22212,89
9,22216,73
21,22220,65
72,22222,22
56,22230,20
13,22268,61
82,22274,4
16,22290,12
5,22294,78
11,22299,76
39,22307,89
36,22311,45
76,22320,20
34,22321,67
34,22351,40
46,22356,17
99,2236,49
81,22362,79
56,22371,70
86,22373,77
80,22379,30
20,22381,44
38,22385,90
44,22402,58
50,2243,92
60,22458,17
95,22462,9
33,22481,61
52,22486,80
88,22502,3
79,22503,15
30,22510,57
63,22517,31
10,22525,38
68,22535,8
48,22547,86
66,22556,39
22,22601,87
91,22607,73
72,22610,95
8,2262,49
91,22626,5
81,22630,92
13,22631,45
71,22666,25
65,22669,78
24,22680,45
41,22685,39
31,22715,42
14,22726,21
69,22729,65
20,22734,73
30,22772,6
64,22779,28
25,22788,59
57,22792,24
42,22808,14
13,22814,29
19,22830,38
48,22833,50
97,22836,61
2,22845,93
30,22852,8
96,22855,64
64,2286,64
40,22862,8
23,22866,59
17,22867,40
12,22872,21
30,22875,58
99,22876,55
59,22919,21
88,22931,64
1,22962,13
81,22966,81
74,22967,8
32,2297,69
37,22970,82
66,2299,43
99,22997,52
6,23,87
32,230,90
32,23000,20
82,23026,41
42,23029,41
89,23031,25
95,23038,75
58,2304,28
20,23058,94
70,2308,52
58,23092,15
21,23101,95
42,23119,14
17,23149,37
90,2315,51
73,23170,24
62,23179,98
51,23188,49
79,23190,38
50,23215,39
80,23216,26
6,23234,31
2,23236,17
64,23245,47
69,23246,94
55,23257,96
0,23261,52
92,23262,45
93,23264,57
97,23272,79
33,23278,0
67,2329,80
39,23290,80
78,23294,50
84,233,66
7,2330,68
43,23304,72
88,23309,56
16,23328,21
70,23344,38
8,23349,98
89,23353,46
47,23362,25
46,23378,73
83,23397,55
2,234,81
9,23409,63
78,23414,22
14,23425,84
43,23427,29
91,23429,32
34,23443,22
52,23449,19
95,23455,72
44,23462,53
15,23467,75
34,23491,83
26,2350,53
87,23501,13
84,23527,43
69,23528,49
90,23542,96
95,23546,87
23,23579,43
40,23595,91
84,236,79
66,23601,76
76,23603,8
82,23605,73
27,23607,14
47,23608,67
98,23618,26
31,23628,31
22,23636,34
28,23641,75
21,23654,20
13,23659,19
8,23660,32
24,23669,8
40,23677,89
30,23682,65
51,23685,37
39,23695,59
72,23723,99
64,23734,90
88,23738,32
91,23739,57
35,2374,43
73,23740,95
66,23743,5
3,23747,40
99,23756,76
45,23764,42
51,23765,24
3,23768,71
95,23813,60
27,23823,61
40,23824,41
74,23838,20
21,23849,97
56,23862,7
1,23868,92
30,23878,42
35,23885,94
44,23886,0
94,23906,38
48,23908,48
43,23911,91
6,23916,97
37,23928,32
1,2393,88
19,23932,52
66,2394,23
73,23942,65
88,23943,39
41,23947,72
75,23965,16
85,23971,41
78,23972,92
63,23976,20
48,2399,98
51,23990,98
2,24010,32
31,24022,13
65,24055,5
80,24065,32
22,24080,47
35,24089,89
31,24093,27
63,24096,55
48,241,25
45,24112,63
94,24127,24
62,24128,31
30,24131,41
85,24137,45
33,2414,38
77,24146,5
48,24147,22
53,24153,68
83,24155,70
38,24157,31
41,24161,24
66,24166,68
1,24168,29
42,24175,83
28,24185,9
12,24196,65
51,24199,16
24,24217,64
74,24220,35
78,24234,66
18,24239,75
10,24242,62
49,24271,18
80,24273,3
58,24283,19
95,24301,83
89,2431,54
73,2433,50
63,24336,67
57,24349,31
48,24356,67
48,24358,4
86,24362,38
46,24369,39
57,24372,74
92,24391,73
40,24405,83
42,24409,71
84,24411,8
82,24419,9
54,24429,46
78,24431,36
90,24447,12
46,24452,98
61,24458,0
13,24463,95
56,24468,72
77,24479,75
31,24487,54
86,24491,51
27,24502,64
6,24506,25
72,24509,55
91,2451,66
4,24512,1
32,24518,98
17,24520,73
10,24521,6
25,24524,68
75,24541,31
94,24549,78
46,24559,34
71,2456,38
94,24581,77
73,24599,56
91,24614,10
75,24616,74
39,24620,6
92,24628,23
67,24634,24
5,24642,23
74,24649,13
74,24653,37
95,24664,78
54,24667,83
90,24669,81
52,24676,69
86,24681,96
8,24699,45
87,24702,11
91,2471,13
20,2473,26
35,24731,90
67,24732,25
56,24755,7
6,24768,39
22,24790,23
49,24793,10
72,24797,96
47,24816,19
32,24819,87
83,24831,86
4,24845,57
40,24847,65
98,24852,82
60,24854,34
39,24869,7
82,24891,53
96,24898,23
93,24907,13
97,24923,4
26,24925,36
52,2493,67
54,24949,24
93,24958,87
58,2496,53
31,24968,80
56,24974,95
61,25002,72
43,25013,38
94,25027,6
44,25039,73
12,25061,2
60,25096,41
2,25102,92
4,25106,65
59,25122,40
12,25126,39
70,25129,2
32,25135,16
40,25142,59
68,2515,66
69,25151,88
68,25161,87
9,25207,2
34,25213,60
6,25217,11
71,25219,97
10,2522,66
88,25224,3
70,2525,48
66,25270,27
55,25277,16
50,25297,96
41,25300,22
74,2533,64
77,25338,6
27,2534,44
26,25352,44
77,25355,43
71,25373,11
73,25384,81
33,25395,18
6,25405,35
96,25427,0
36,25430,89
47,25432,84
28,25437,77
93,25471,9
91,25478,83
81,25480,92
35,25487,44
39,25491,37
47,25494,75
82,25497,23
92,25507,20
48,25511,20
89,25514,4
5,25518,53
42,25525,70
22,25560,55
90,25562,42
86,25591,18
4,25612,17
26,25616,88
13,25623,85
9,25629,59
85,2564,70
3,25657,42
64,2567,38
59,2569,30
7,2570,35
78,25709,64
73,25756,11
79,25759,44
98,25762,52
53,25776,76
4,25778,29
88,25780,56
99,25793,61
46,25826,56
73,25837,90
37,25843,65
41,25849,28
31,25855,64
27,25870,16
93,25877,45
72,25886,96
51,25893,57
13,25896,54
67,25906,49
0,25930,59
84,25938,67
65,25939,36
42,25948,23
11,25949,1
80,25958,64
36,2596,81
84,260,2
22,26011,19
48,26029,26
89,26038,72
29,26043,89
22,26050,48
47,26053,87
35,26058,20
1,26060,8
68,26084,64
12,26090,70
47,26091,26
16,26092,62
0,26099,1
7,26102,60
87,26107,99
89,26109,42
86,26111,20
58,26112,7
81,26131,44
95,26144,37
20,26147,97
0,26174,41
14,26182,65
74,26195,14
48,26196,90
42,2620,6
10,26202,30
19,26225,89
99,2623,28
23,26232,31
92,26234,57
97,26235,58
87,26241,65
53,26253,33
87,26258,45
59,26261,75
88,26268,6
55,26275,73
49,26282,90
47,26283,72
47,26296,98
60,26301,47
77,26308,81
77,26322,99
50,26339,19
3,26343,90
10,26347,34
58,26352,22
31,2636,86
92,26361,0
2,26368,53
67,26375,86
78,26380,35
94,264,34
0,26422,28
82,26443,7
26,26449,72
32,26451,97
38,26507,74
64,26513,72
37,26514,3
36,2652,46
32,26532,22
77,26539,15
74,26563,7
90,26573,7
62,26576,69
32,26596,24
43,26599,54
66,26603,57
76,26612,93
54,26619,13
97,26630,24
71,26635,8
76,26641,61
6,26645,37
74,26654,98
99,26669,76
6,26671,67
35,26681,83
37,26682,29
13,26687,96
66,26695,85
3,26724,88
67,26727,59
96,26729,60
17,26761,98
23,26763,28
7,2677,96
11,26779,36
35,26781,60
72,26782,98
48,26783,33
10,2680,88
27,26804,46
54,26828,88
66,26832,90
77,26833,85
91,26837,12
95,26842,71
2,26843,42
2,26847,88
19,26855,64
86,26857,58
57,26858,39
15,26877,17
88,26878,73
75,2688,59
36,2689,35
17,26895,82
70,26903,70
76,26937,26
39,26942,85
12,26944,48
5,26957,66
54,26976,82
9,26986,3
30,26995,45
4,27007,21
77,2701,54
45,27014,24
5,27021,92
94,27026,9
76,27033,76
93,27037,76
97,27056,4
53,27063,82
53,27067,99
73,27068,17
55,27071,67
90,27074,78
33,2711,4
99,27110,55
42,27112,92
41,27118,21
71,27126,31
85,27133,47
39,2714,90
61,27140,61
46,27149,43
47,27159,7
50,27179,46
95,27198,8
64,27207,45
7,27209,44
21,27210,77
38,27228,35
49,2724,15
21,27241,34
32,27247,31
68,27250,39
76,27252,92
82,27253,78
48,27254,1
99,27255,61
17,27267,40
51,2728,63
69,27302,57
40,27304,89
40,27308,21
87,27341,59
95,27355,0
45,27359,41
44,27362,31
2,27370,96
2,27374,32
65,27390,89
74,27400,65
21,27422,26
49,27425,8
71,27446,45
25,27451,87
94,27459,83
60,27467,65
44,27488,90
19,27489,59
93,27498,98
56,27507,17
0,27512,95
30,27521,13
0,27522,57
36,27529,76
80,27534,21
55,27536,59
