user_id,image_id,class
4,11811,67
3,11817,16
4,11818,28
66,11822,39
39,11833,2
58,11850,22
75,11851,54
19,11868,38
40,1187,45
81,11872,74
38,11888,21
2,11904,93
12,11907,98
40,11926,41
10,1193,38
63,11939,81
83,11942,28
29,11945,25
98,11984,79
53,11992,31
39,11995,0
33,11999,18
51,12,82
38,12005,12
19,12007,78
79,12012,99
58,1202,45
64,12026,93
33,12029,61
26,1203,40
52,12032,29
26,12033,29
7,12053,4
15,12054,59
23,12061,80
28,12066,86
42,12112,71
67,12119,80
28,1213,5
35,12139,58
97,1214,30
45,12141,87
16,1215,88
52,12184,39
21,1219,7
31,12193,44
49,12202,7
83,12212,27
41,12220,40
20,12223,53
62,12231,8
35,12259,38
83,12268,78
96,1227,55
30,12272,21
41,12279,35
75,12302,6
85,12324,2
48,12334,21
75,12361,57
89,12372,44
46,12377,5
71,12379,13
12,12380,82
52,12386,39
44,12397,37
27,12406,94
35,12408,82
95,12413,1
32,12431,79
98,12434,79
92,1246,95
15,12462,53
33,12469,66
91,12477,73
58,1248,78
34,12480,81
67,12481,11
0,12483,44
51,12490,15
98,12491,33
14,12498,37
27,12505,32
99,12509,15
13,1251,61
36,1255,8
28,12557,45
31,12558,84
92,12571,56
53,12576,77
43,12579,71
60,1258,83
6,12591,94
43,12594,27
67,12596,79
61,12606,74
96,12610,71
85,12621,94
35,12641,69
31,12643,16
61,12664,13
96,12682,55
58,1269,38
2,12697,39
63,12710,87
55,12735,62
19,12750,78
57,12760,58
18,12764,58
62,12767,8
98,12782,43
96,12783,66
64,12789,52
21,1279,19
61,12801,82
64,12804,32
5,12805,52
91,12808,79
4,12812,15
40,12814,5
19,12827,90
34,12845,48
82,12858,36
99,12876,15
42,12884,45
62,1290,8
6,12903,20
59,12904,84
25,12916,11
74,12932,53
21,12945,89
0,12958,29
19,12969,36
75,12970,57
21,12995,67
28,12997,5
51,1300,16
19,13048,38
94,13049,95
3,13054,85
17,13057,52
93,13061,27
86,13085,83
80,13088,43
74,13098,55
1,13102,72
67,13106,33
52,13111,93
44,13128,94
14,1313,65
21,13159,89
98,13161,79
28,13172,18
48,13185,13
36,13214,13
24,13219,39
1,1322,80
13,13229,85
26,1323,29
10,13244,24
94,13247,84
45,1327,91
64,13272,34
29,1330,50
80,13302,3
79,1331,70
10,13318,82
91,13322,48
39,13325,32
87,13329,13
58,13332,28
6,13334,70
95,13339,66
86,13343,10
51,13351,75
8,13364,81
5,13401,91
56,13405,87
71,13407,35
25,13409,0
32,13411,79
27,13419,54
1,13426,99
73,13428,54
23,13432,57
58,13435,38
49,13445,28
1,13454,4
10,13458,82
57,13460,51
68,13471,89
15,13474,28
13,13488,10
90,1349,85
93,13492,51
46,1350,3
68,13518,23
12,13521,15
14,13544,61
72,13548,89
45,13556,74
48,13567,60
7,13569,91
70,13577,35
16,13578,80
39,13599,38
21,13605,17
49,13606,18
66,13607,36
0,13629,92
70,1364,58
95,13652,66
42,13667,23
62,13675,35
67,13678,45
19,13682,32
79,13683,92
64,1369,34
75,13705,84
68,13711,96
78,13717,57
40,13722,76
44,13740,48
4,13777,9
5,13792,16
87,13798,95
61,13801,95
81,13809,8
19,13821,38
15,13830,59
18,13834,90
92,13839,27
13,13844,61
25,13852,0
60,13863,75
53,13867,76
9,1387,94
20,13870,53
86,13887,17
14,13912,21
76,13917,30
58,13925,78
74,13937,53
94,13967,35
1,13974,72
90,1398,85
51,13988,16
49,14002,63
86,14005,83
1,14010,72
57,14012,80
61,14016,95
29,14022,96
42,14029,20
57,14032,51
73,14043,47
28,14056,98
78,14062,74
62,14067,8
55,14110,47
56,14111,41
6,14126,70
41,14127,63
1,14128,18
5,1414,16
60,14142,44
54,14147,28
76,14150,1
64,14155,98
50,14161,6
76,14179,10
50,14198,34
92,14199,3
6,14211,31
56,14213,21
94,14215,56
0,14221,97
67,14229,88
71,14251,95
23,14292,93
67,14296,47
23,143,63
70,14305,4
47,14317,70
18,14321,90
5,14347,52
62,14350,60
69,14357,66
86,14367,88
40,14377,81
15,14382,98
31,14390,79
25,14397,11
45,14404,21
39,14405,32
78,1443,45
7,14438,39
50,14446,76
22,14453,66
35,14457,36
22,1446,39
28,14462,87
72,14467,79
44,14493,80
51,14495,80
54,14512,18
43,14516,30
1,14517,91
74,1452,17
81,14522,42
62,14526,77
69,14557,82
60,1456,44
6,14566,31
11,14572,43
43,14577,64
10,1458,24
66,14589,6
19,146,99
54,1460,28
33,1461,37
24,14617,5
8,14622,51
30,14634,85
25,14641,85
71,14649,23
81,14654,69
41,1466,94
84,14664,85
45,14677,32
83,14684,12
54,14694,18
66,14723,83
74,14728,55
79,14730,14
14,14738,87
22,1474,6
77,14744,29
15,14754,53
70,1476,90
53,14767,95
71,14769,17
53,14780,42
44,14793,68
54,14800,28
58,14801,58
11,14809,81
54,14811,18
64,14824,34
85,1483,94
27,14830,10
71,14832,82
19,14834,1
21,14841,56
93,14851,33
42,14856,13
3,14862,22
19,14866,90
24,14872,43
46,14875,91
3,14878,12
39,14886,78
33,14888,57
65,14892,69
75,14899,92
43,14909,62
30,14933,12
73,14953,83
27,14959,32
57,14979,54
40,14982,41
94,14993,35
2,15,39
97,15008,80
47,1502,90
70,1503,84
28,15040,33
4,15043,50
28,15063,4
12,15071,21
47,15077,86
75,1509,84
14,15110,87
21,15111,67
22,15129,91
11,15134,2
13,15143,20
23,15145,57
20,15156,39
41,15165,34
41,15169,83
91,15176,99
18,15183,60
29,15190,25
41,15195,55
22,15205,66
41,1521,25
98,15214,43
55,15224,70
96,15225,55
24,1524,24
60,15246,73
88,15249,66
85,15255,42
83,15269,6
76,15279,19
99,15290,14
97,15296,65
74,15309,72
4,15310,34
42,15331,71
73,15334,1
85,15344,94
55,15352,48
24,15354,5
80,1536,91
4,1540,25
26,15402,80
66,15415,90
15,15418,59
96,15419,44
54,15426,53
88,15431,58
73,15442,4
46,15454,35
80,15463,17
79,1547,92
28,15479,86
58,1548,33
55,15485,45
55,15487,89
87,15534,95
35,15537,38
24,15548,86
74,15557,36
62,15560,37
61,1557,86
35,1558,21
27,15586,54
20,15593,11
2,15600,8
60,15601,55
46,15607,5
39,15620,2
92,15625,3
47,15635,1
31,15640,58
7,15653,70
70,15654,20
10,15655,97
65,15661,69
46,15670,2
61,15688,86
79,15694,92
16,1571,59
2,15710,92
97,15711,30
61,15721,86
50,15728,28
41,15754,25
61,15755,9
77,15765,29
73,1577,54
48,15777,0
58,15790,45
88,15809,58
74,15813,53
43,15818,66
55,15843,0
54,15848,53
18,15849,96
21,15855,19
13,1587,10
0,15872,52
86,15894,53
37,15901,89
72,15907,36
86,1591,49
58,15912,45
35,15926,99
73,15940,1
13,15942,85
26,15961,40
13,15996,52
73,1600,6
54,16006,20
7,16014,21
59,16030,69
68,16032,25
21,16035,7
23,16049,62
75,16056,84
18,1607,90
94,16070,84
58,16071,10
93,16087,33
23,16089,57
44,16093,48
53,16102,44
57,16108,51
73,16118,89
67,16142,87
68,16150,48
25,16156,85
94,16162,19
18,16165,96
8,16171,76
66,16176,83
23,16189,59
32,16194,79
21,16217,47
47,16219,57
65,16224,91
12,16228,82
93,16237,65
60,16238,56
3,16263,16
72,16264,78
37,16278,60
75,16286,47
65,16314,91
74,16331,55
87,16337,95
20,16359,93
77,16368,29
8,16389,90
35,16406,13
75,16412,92
20,16424,93
95,16439,89
62,16444,84
24,16445,43
33,16447,11
4,16449,39
98,16468,14
70,16480,5
80,16490,3
91,16509,99
2,16526,54
59,16527,18
68,16536,18
29,1655,50
28,16575,73
37,16578,61
88,16595,35
83,16614,28
21,16624,26
35,16643,82
95,16665,1
62,16684,60
39,16701,48
9,16709,59
66,16734,3
74,16736,88
22,16737,6
17,16738,59
96,16751,44
56,16761,73
59,16767,84
94,16769,95
17,1677,69
30,16770,50
70,16774,20
58,16775,20
37,1678,72
71,16784,82
59,16786,51
1,1679,55
30,16794,60
49,16801,78
43,16802,97
2,16815,86
80,16818,93
12,16841,82
72,16842,73
24,16846,92
1,16848,58
17,16852,69
78,16865,15
26,16866,38
14,16883,37
91,16898,12
66,1690,69
84,16903,55
82,16910,31
2,16912,92
53,1692,77
81,16921,41
67,16924,56
20,16925,77
74,16933,53
50,16944,34
58,16958,69
91,16959,45
62,16967,5
75,16971,50
1,16974,4
48,16978,94
90,16992,40
10,16994,17
43,17,97
61,17006,74
67,17007,65
73,17008,89
40,17011,23
16,17033,77
39,17036,0
40,17038,21
30,17054,60
37,17066,89
39,17107,55
25,17108,16
50,17115,44
17,1712,1
67,1713,88
68,17134,18
63,17137,24
5,17142,31
89,17145,64
59,17146,18
75,17162,89
88,17180,99
67,17192,71
15,17194,36
49,17204,93
33,17221,61
35,17223,13
88,17235,66
89,17244,82
62,17257,8
83,17260,57
84,17265,85
22,17305,67
85,17308,58
19,17323,10
57,17345,51
35,17357,58
83,17358,41
65,17363,90
66,1737,47
30,17398,96
51,174,62
31,17405,53
37,1741,33
48,17445,88
31,17452,44
24,17456,2
76,17465,75
81,17479,94
14,17480,65
24,17484,24
75,17490,89
37,17491,61
10,17498,93
85,17501,54
61,17506,30
79,17512,92
62,17517,8
82,17529,57
33,17532,61
77,17547,93
6,17552,96
24,1756,92
49,17561,18
43,17569,79
67,17578,89
99,1758,14
33,17586,44
78,17588,98
71,17594,94
18,1760,16
11,17604,60
37,17615,61
8,17619,53
83,17620,47
74,17624,24
97,1763,26
64,17632,34
79,17635,11
14,17639,70
93,1764,33
63,17645,96
3,17646,22
30,17679,62
97,17686,26
56,17719,93
63,17721,24
32,17722,11
53,17723,28
88,17726,26
57,17744,11
0,17745,29
95,1775,84
38,17752,12
96,17763,71
60,17780,75
61,17782,13
70,17784,6
95,17790,49
37,17793,60
98,17799,56
29,17801,87
1,17802,4
45,17807,21
92,1782,27
77,17837,29
56,17843,53
1,17844,72
30,17857,50
10,17859,68
76,1786,47
36,17861,57
82,17865,63
85,17867,9
42,1788,23
37,17884,32
79,17889,11
1,1789,88
92,17895,3
25,17899,16
67,1791,89
4,17913,81
59,17918,30
14,17925,50
9,17929,36
40,17934,45
70,17936,20
15,17937,25
18,17951,72
0,17955,92
7,17973,57
18,18003,72
34,18015,67
42,18019,19
52,18034,39
31,18042,16
35,18049,69
41,18051,63
27,18053,95
47,18055,23
49,18091,78
20,18099,96
97,18103,30
57,18118,42
73,18139,9
21,18141,47
60,18150,94
82,18166,25
55,18177,62
64,1818,8
4,18184,9
54,182,31
21,1822,56
68,18221,36
6,18232,8
0,18239,98
67,18242,60
13,1827,20
71,18293,28
97,18294,26
88,18296,66
35,1830,37
29,18305,87
73,18309,95
52,18319,31
77,18326,29
63,18330,81
49,18333,37
10,18335,47
25,18349,20
97,18351,26
23,18352,93
2,1837,2
42,18373,55
87,1838,95
70,184,79
30,18402,50
90,18414,85
30,18420,71
97,18447,30
8,18461,78
4,18465,9
56,18466,41
42,18471,23
20,18482,38
65,18488,67
62,18494,90
14,1850,19
68,18501,23
60,18503,18
85,18524,58
53,18529,96
93,18531,26
53,1854,82
42,18542,23
49,18546,55
72,18558,85
14,18580,65
75,18586,23
13,18587,46
68,18590,43
75,18591,74
28,18593,98
83,18603,6
91,18615,45
49,18621,86
95,18630,49
54,18683,18
23,18717,61
8,1872,99
89,18724,64
16,18727,34
85,18751,71
89,18753,64
67,18762,11
68,18767,36
17,1877,12
66,18772,29
65,18776,90
56,18781,41
38,18785,39
57,18786,85
82,188,98
96,18802,71
14,18805,65
85,18806,27
26,18820,28
12,18829,11
88,18832,73
41,18854,26
45,18856,14
96,18859,51
96,18862,1
73,18884,29
74,18885,53
54,18887,6
74,1890,92
11,18901,67
90,18907,85
6,18909,52
8,18942,76
16,18961,88
54,18979,6
45,18983,92
71,18990,98
42,19008,19
37,19016,33
71,19049,50
25,19051,0
69,19053,86
54,19058,37
57,19063,85
86,19074,2
28,19077,18
15,19092,59
17,19093,12
25,19097,16
28,19101,98
49,19102,98
96,19106,26
88,19114,1
78,19117,92
70,19128,85
60,19129,56
78,19134,57
16,19137,33
51,19141,16
62,19152,8
45,19163,32
35,19182,69
67,19200,24
92,19215,3
88,19224,26
99,19227,15
20,19230,31
17,19242,75
54,19243,53
52,19268,39
90,19277,20
44,19290,53
36,19296,38
85,19302,41
5,19305,20
46,19322,1
63,1933,58
17,19346,80
29,19349,87
91,19351,48
4,19362,9
87,19364,41
75,19379,63
51,1939,59
87,19394,49
70,19404,20
94,19410,35
30,19415,96
88,19424,62
43,19425,97
47,19428,70
3,19453,38
36,19469,3
60,19472,77
16,19477,10
66,1948,62
63,19504,24
86,19527,27
93,19544,95
61,19557,91
44,19563,80
97,19585,15
96,19592,55
31,19598,41
11,1961,3
30,19629,50
52,19638,73
96,19652,46
96,19655,33
50,19658,76
65,19673,67
67,19675,8
86,19676,49
52,19681,56
13,19693,74
53,19696,42
75,19701,48
45,19720,32
56,19726,87
16,1974,5
91,19740,99
16,19754,53
76,19761,1
71,19762,13
1,1977,79
82,19777,57
86,19792,83
76,1980,47
27,19816,95
71,19817,82
59,19820,95
63,19823,24
46,19830,82
42,19848,23
71,19857,28
25,1986,11
36,19869,3
26,19876,51
65,19892,68
73,19897,6
1,19902,60
26,19904,63
50,1991,13
24,19918,77
38,19919,21
21,19927,47
62,19941,8
4,19945,15
82,19964,6
2,19969,89
22,19989,70
27,19990,32
34,19993,81
22,20004,54
41,20013,55
3,20014,68
3,20019,16
45,20027,74
40,2003,18
0,20061,25
2,2009,2
90,20090,1
31,20093,44
76,20109,67
56,20124,32
82,20133,6
69,20142,69
68,20143,18
75,20153,54
47,20182,71
83,20188,33
13,20189,3
61,20192,12
31,20205,51
17,20207,59
25,20219,64
16,20222,88
37,20231,60
60,20251,55
96,2029,55
65,20291,69
37,20299,51
11,20302,69
70,20307,5
49,20331,71
54,2035,37
35,20371,75
13,20374,10
59,20381,30
42,20383,71
50,20391,28
44,20394,30
58,20408,45
81,20409,94
76,20414,67
50,20417,63
21,20418,14
75,20436,92
37,20446,4
75,20457,54
26,20510,27
36,20515,93
58,20535,33
59,20545,30
8,20550,99
41,20560,28
73,20562,26
5,20569,7
66,20585,27
48,20592,97
42,20605,12
98,20610,79
26,20631,20
3,20640,76
90,20680,9
63,20682,24
78,20685,98
53,20709,2
60,20719,69
38,20722,7
97,20725,30
85,20726,9
6,20747,66
54,20755,28
67,20766,34
41,20772,63
69,20778,86
66,20787,83
26,20788,62
1,20804,4
32,2081,79
1,20813,72
78,20828,86
89,20832,54
77,20836,41
57,20848,51
16,20849,71
53,20860,42
89,20867,64
64,20881,98
45,20893,77
52,20897,39
50,20904,34
31,20910,26
49,20932,63
21,20946,61
54,20948,18
43,20999,97
31,21,59
92,21001,49
29,21007,50
82,21024,98
75,21026,42
83,21030,44
73,21038,89
65,21050,15
6,21052,87
94,21055,15
43,21068,62
87,21074,62
67,21093,88
21,21096,47
19,21097,70
84,21102,34
76,21103,4
65,21114,90
14,21116,19
19,21120,62
66,21123,25
20,21125,94
97,21130,26
67,21137,11
94,21139,73
66,21153,29
89,21155,1
51,21163,75
75,21167,10
36,21176,3
38,21183,91
75,2119,23
27,21210,0
26,21218,28
90,21247,85
36,21249,32
55,21257,37
8,21261,61
80,21262,42
40,21270,41
6,21282,17
77,21288,29
80,21292,75
2,21335,18
65,21340,91
35,21351,58
73,2136,93
24,21366,65
52,21369,35
53,21405,25
2,21409,39
77,2142,93
70,21426,20
70,21435,37
48,21441,57
24,21457,43
46,21458,72
91,21464,12
64,21471,93
79,21478,26
26,21480,27
88,21500,83
20,21509,89
4,21515,65
99,21531,51
54,21540,5
2,21544,92
52,21556,10
30,21557,22
8,21564,5
72,21565,79
44,21569,40
45,21574,32
31,21578,22
5,21588,16
86,21623,83
36,21631,69
33,21634,90
93,21639,65
79,21640,92
83,21644,41
29,21669,25
42,21678,45
14,217,37
89,2170,27
33,21704,99
69,2171,86
2,21722,54
3,21729,68
67,2173,71
20,21731,68
29,21734,87
37,21740,80
24,21749,22
43,21751,97
55,21752,0
83,21757,27
37,2176,38
90,21768,85
77,21778,19
74,21784,31
47,21791,3
31,21794,95
54,21805,28
73,21807,41
64,21815,19
63,21829,81
74,21849,24
37,21854,32
76,21857,43
73,21858,34
19,21859,32
49,21876,77
3,2189,12
98,21895,33
19,21896,38
75,21897,84
67,21902,65
98,21909,43
0,21914,46
56,21917,67
89,21918,64
0,21924,97
82,21949,49
84,21976,49
61,22027,86
84,22031,30
14,22037,53
85,22043,1
62,22052,78
81,22053,42
36,22059,82
72,22069,10
94,2208,19
54,22080,28
19,22083,78
76,22119,5
17,22127,58
67,22133,89
92,22147,3
38,22150,7
95,22153,19
73,22156,22
22,2216,62
65,22165,0
95,2217,1
14,22171,2
16,22182,19
84,22208,66
95,22209,44
2,22212,89
9,22216,73
14,22220,65
49,22222,22
70,22230,20
13,22268,61
70,22274,4
17,22290,12
15,22294,78
8,22299,76
64,22307,89
42,22311,45
90,22320,20
21,22321,67
26,22351,40
69,22356,17
95,2236,49
93,22362,79
47,22371,70
60,22373,77
87,22379,30
31,22381,44
23,22385,90
59,22402,58
64,2243,92
71,22458,17
95,22462,9
14,22481,61
63,22486,80
92,22502,3
99,22503,15
23,22510,57
62,22517,31
13,22525,38
62,22535,8
61,22547,86
52,22556,39
22,22601,87
94,22607,73
87,22610,95
28,2262,49
76,22626,5
79,22630,92
28,22631,45
68,22666,25
55,22669,78
40,22680,45
24,22685,39
57,22715,42
12,22726,21
82,22729,65
28,22734,73
49,22772,6
54,22779,28
15,22788,59
63,22792,24
80,22808,14
0,22814,29
19,22830,38
30,22833,50
51,22836,61
2,22845,93
10,22852,8
93,22855,64
89,2286,64
27,22862,8
15,22866,59
21,22867,40
12,22872,21
35,22875,58
96,22876,55
45,22919,21
89,22931,64
4,22962,13
63,22966,81
62,22967,8
35,2297,69
33,22970,82
97,2299,43
59,22997,52
13,23,87
23,230,90
54,23000,20
81,23026,41
56,23029,41
87,23031,25
95,23038,75
54,2304,28
20,23058,94
6,2308,52
94,23092,15
42,23101,95
80,23119,14
14,23149,37
99,2315,51
74,23170,24
56,23179,98
84,23188,49
55,23190,38
38,23215,39
97,23216,26
6,23234,31
6,23236,17
67,23245,47
63,23246,94
34,23257,96
0,23261,52
91,23262,45
78,23264,57
98,23272,79
27,23278,0
95,2329,80
57,23290,80
64,23294,50
94,233,66
3,2330,68
18,23304,72
99,23309,56
12,23328,21
37,23344,38
12,23349,98
87,23353,46
41,23362,25
52,23378,73
96,23397,55
4,234,81
17,23409,63
57,23414,22
36,23425,84
12,23427,29
56,23429,32
24,23443,22
48,23449,19
76,23455,72
31,23462,53
28,23467,75
56,23491,83
15,2350,53
75,23501,13
98,23527,43
86,23528,49
68,23542,96
56,23546,87
31,23579,43
41,23595,91
95,236,79
50,23601,76
62,23603,8
81,23605,73
79,23607,14
43,23608,67
99,23618,26
33,23628,31
40,23636,34
36,23641,75
49,23654,20
21,23659,19
11,23660,32
9,23669,8
64,23677,89
16,23682,65
54,23685,37
15,23695,59
79,23723,99
58,23734,90
56,23738,32
78,23739,57
40,2374,43
87,23740,95
51,23743,5
15,23747,40
55,23756,76
74,23764,42
63,23765,24
11,23768,71
62,23813,60
13,23823,61
56,23824,41
83,23838,20
10,23849,97
26,23862,7
1,23868,92
57,23878,42
35,23885,94
32,23886,0
76,23906,38
75,23908,48
44,23911,91
3,23916,97
28,23928,32
1,2393,88
4,23932,52
47,2394,23
87,23942,65
63,23943,39
18,23947,72
51,23965,16
83,23971,41
79,23972,92
70,23976,20
46,2399,98
49,23990,98
11,24010,32
36,24022,13
51,24055,5
45,24065,32
21,24080,47
55,24089,89
26,24093,27
96,24096,55
41,241,25
41,24112,63
84,24127,24
55,24128,31
45,24131,41
90,24137,45
19,2414,38
56,24146,5
24,24147,22
32,24153,68
61,24155,70
36,24157,31
49,24161,24
44,24166,68
0,24168,29
64,24175,83
42,24185,9
14,24196,65
25,24199,16
52,24217,64
94,24220,35
94,24234,66
32,24239,75
22,24242,62
54,24271,18
92,24273,3
53,24283,19
88,24301,83
89,2431,54
44,2433,50
65,24336,67
54,24349,31
45,24356,67
28,24358,4
60,24362,38
27,24369,39
69,24372,74
94,24391,73
60,24405,83
62,24409,71
62,24411,8
92,24419,9
54,24429,46
74,24431,36
91,24447,12
35,24452,98
39,24458,0
27,24463,95
38,24468,72
92,24479,75
29,24487,54
99,24491,51
59,24502,64
4,24506,25
96,24509,55
95,2451,66
12,24512,1
28,24518,98
18,24520,73
22,24521,6
16,24524,68
74,24541,31
75,24549,78
50,24559,34
37,2456,38
65,24581,77
93,24599,56
95,24614,10
82,24616,74
54,24620,6
69,24628,23
74,24634,24
6,24642,23
62,24649,13
62,24653,37
83,24664,78
66,24667,83
63,24669,81
43,24676,69
68,24681,96
22,24699,45
79,24702,11
84,2471,13
46,2473,26
23,24731,90
66,24732,25
26,24755,7
2,24768,39
16,24790,23
58,24793,10
65,24797,96
42,24816,19
22,24819,87
69,24831,86
7,24845,57
47,24847,65
88,24852,82
64,24854,34
21,24869,7
56,24891,53
71,24898,23
88,24907,13
76,24923,4
15,24925,36
55,2493,67
63,24949,24
56,24958,87
43,2496,53
44,24968,80
81,24974,95
42,25002,72
20,25013,38
83,25027,6
52,25039,73
2,25061,2
56,25096,41
1,25102,92
9,25106,65
67,25122,40
7,25126,39
39,25129,2
25,25135,16
15,25142,59
88,2515,66
72,25151,88
29,25161,87
2,25207,2
18,25213,60
25,25217,11
43,25219,97
16,2522,66
92,25224,3
91,2525,48
83,25270,27
31,25277,16
31,25297,96
24,25300,22
89,2533,64
75,25338,6
31,2534,44
31,25352,44
98,25355,43
78,25373,11
63,25384,81
33,25395,18
17,25405,35
76,25427,0
55,25430,89
70,25432,84
16,25437,77
95,25471,9
88,25478,83
79,25480,92
31,25487,44
44,25491,37
60,25494,75
67,25497,23
91,25507,20
70,25511,20
73,25514,4
8,25518,53
46,25525,70
49,25560,55
85,25562,42
68,25591,18
8,25612,17
47,25616,88
18,25623,85
9,25629,59
61,2564,70
2,25657,42
36,2567,38
61,2569,30
25,2570,35
89,25709,64
79,25756,11
89,25759,44
55,25762,52
50,25776,76
0,25778,29
99,25780,56
53,25793,61
60,25826,56
65,25837,90
47,25843,65
50,25849,28
62,25855,64
8,25870,16
91,25877,45
65,25886,96
28,25893,57
25,25896,54
86,25906,49
2,25930,59
76,25938,67
68,25939,36
42,25948,23
17,25949,1
89,25958,64
34,2596,81
53,260,2
21,26011,19
88,26029,26
74,26038,72
50,26043,89
39,26050,48
29,26053,87
58,26058,20
2,26060,8
89,26084,64
14,26090,70
88,26091,26
22,26092,62
3,26099,1
3,26102,60
91,26107,99
85,26109,42
90,26111,20
32,26112,7
89,26131,44
88,26144,37
10,26147,97
2,26174,41
14,26182,65
99,26195,14
42,26196,90
54,2620,6
35,26202,30
21,26225,89
83,2623,28
20,26232,31
78,26234,57
88,26235,58
96,26241,65
84,26253,33
91,26258,45
72,26261,75
83,26268,6
53,26275,73
43,26282,90
37,26283,72
46,26296,98
66,26301,47
63,26308,81
88,26322,99
43,26339,19
8,26343,90
22,26347,34
30,26352,22
48,2636,86
65,26361,0
8,26368,53
69,26375,86
94,26380,35
84,264,34
3,26422,28
46,26443,7
18,26449,72
10,26451,97
45,26507,74
44,26513,72
47,26514,3
22,2652,46
24,26532,22
99,26539,15
46,26563,7
46,26573,7
59,26576,69
40,26596,24
53,26599,54
44,26603,57
73,26612,93
48,26619,13
84,26630,24
62,26635,8
37,26641,61
14,26645,37
64,26654,98
55,26669,76
11,26671,67
60,26681,83
9,26682,29
6,26687,96
84,26695,85
6,26724,88
43,26727,59
62,26729,60
12,26761,98
39,26763,28
1,2677,96
10,26779,36
18,26781,60
64,26782,98
83,26783,33
16,2680,88
13,26804,46
67,26828,88
60,26832,90
90,26833,85
91,26837,12
96,26842,71
2,26843,42
4,26847,88
43,26855,64
88,26857,58
52,26858,39
10,26877,17
92,26878,73
51,2688,59
71,2689,35
10,26895,82
50,26903,70
97,26937,26
57,26942,85
34,26944,48
13,26957,66
53,26976,82
17,26986,3
42,26995,45
7,27007,21
81,2701,54
49,27014,24
2,27021,92
95,27026,9
50,27033,76
53,27037,76
76,27056,4
53,27063,82
65,27067,99
74,27068,17
55,27071,67
69,27074,78
7,2711,4
96,27110,55
45,27112,92
35,27118,21
68,27126,31
76,27133,47
24,2714,90
33,27140,61
81,27149,43
22,27159,7
39,27179,46
84,27198,8
68,27207,45
0,27209,44
16,27210,77
73,27228,35
78,2724,15
36,27241,34
33,27247,31
52,27250,39
79,27252,92
62,27253,78
80,27254,1
53,27255,61
21,27267,40
47,2728,63
44,27302,57
64,27304,89
35,27308,21
57,27341,59
65,27355,0
56,27359,41
47,27362,31
1,27370,96
11,27374,32
75,27390,89
88,27400,65
51,27422,26
42,27425,8
87,27446,45
22,27451,87
88,27459,83
76,27467,65
33,27488,90
15,27489,59
82,27498,98
70,27507,17
5,27512,95
36,27521,13
3,27522,57
40,27529,76
56,27534,21
23,27536,59
